ALLTeams	 27.95	 16.33	 9.82	 8.14	 6.5	 5.96	 3.42	 4.84	 4.12	 4.9	 4.5	 2.9	 2.77	 3
Luna2D_19	 37.74	 18.82	 12.15	 5.66	 3.19	 4.41	 3.77	 3.63	 3.03	 2.66	 2.19	 2.77	 0.32	 4
ALLTeams	 26.57	 17.04	 11.07	 8.21	 7.11	 5.71	 3.77	 3.55	 5.04	 2.84	 2.19	 4.22	 2.77	 4
Luna2D_19	 25.77	 18.62	 10.53	 8.66	 5.59	 4.84	 4.53	 4.51	 5.17	 4.85	 3.89	 3.01	 0.32	 5
ALLTeams	 30.75	 14.88	 10.78	 9.1	 5.73	 5.69	 4.53	 3.46	 3.76	 3.23	 3.89	 4.73	 2.77	 5
Luna2D_19	 40.27	 23.76	 1.82	 5.72	 4.92	 2.4	 7.72	 1.71	 0.56	 1.83	 2.21	 2.08	 0.32	 6
ALLTeams	 33.72	 3.63	 6.29	 5.91	 4.79	 0.91	 7.72	 12.0	 19.79	 3.21	 2.21	 4.67	 2.77	 6
Luna2D_19	 45.57	 11.78	 6.35	 5.88	 2.85	 5.66	 1.67	 6.61	 3.0	 4.29	 3.38	 2.97	 0.32	 7
ALLTeams	 56.06	 4.9	 2.88	 6.15	 3.54	 6.52	 1.67	 3.79	 2.38	 2.19	 3.38	 5.13	 2.77	 7
Luna2D_19	 53.88	 20.17	 10.2	 3.66	 1.83	 1.51	 0.33	 5.0	 0.59	 1.25	 0.0	 1.58	 0.36	 0
YuShan2018-0419	 39.85	 21.34	 8.77	 5.75	 4.98	 2.52	 0.33	 3.05	 3.93	 2.17	 0.0	 2.34	 2.27	 0
Luna2D_19	 100.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.36	 1
YuShan2018-0419	 26.82	 21.31	 10.73	 8.73	 3.39	 9.67	 0.0	 2.22	 1.85	 3.75	 0.0	 1.41	 2.27	 1
Luna2D_19	 49.29	 17.97	 10.03	 4.18	 2.81	 3.05	 2.15	 2.16	 2.2	 2.07	 2.14	 1.94	 0.36	 2
YuShan2018-0419	 36.32	 16.96	 10.09	 5.95	 3.82	 5.0	 2.15	 3.52	 4.81	 3.62	 2.14	 3.07	 2.27	 2
Luna2D_19	 35.97	 21.16	 9.29	 4.9	 3.74	 4.0	 3.25	 2.65	 3.09	 2.25	 4.9	 4.78	 0.36	 3
YuShan2018-0419	 27.56	 16.97	 10.85	 8.07	 7.19	 5.93	 3.25	 4.18	 4.22	 4.67	 4.9	 2.21	 2.27	 3
Luna2D_19	 38.12	 19.35	 12.93	 5.98	 3.24	 4.16	 3.3	 3.83	 3.7	 2.07	 1.37	 1.93	 0.36	 4
YuShan2018-0419	 23.92	 19.34	 11.34	 9.88	 8.71	 5.63	 3.3	 2.87	 4.83	 2.63	 1.37	 2.18	 2.27	 4
Luna2D_19	 26.35	 19.29	 11.83	 8.66	 4.93	 5.26	 3.11	 3.91	 5.14	 4.28	 4.14	 3.08	 0.36	 5
YuShan2018-0419	 29.18	 14.01	 12.39	 9.47	 6.22	 6.17	 3.11	 2.8	 3.71	 2.63	 4.14	 5.57	 2.27	 5
Luna2D_19	 43.86	 24.02	 1.14	 6.59	 9.85	 1.14	 7.05	 3.41	 0.0	 0.0	 2.05	 0.91	 0.36	 6
YuShan2018-0419	 34.33	 2.0	 7.0	 10.0	 5.33	 0.0	 7.05	 22.0	 5.33	 5.0	 2.05	 7.0	 2.27	 6
Luna2D_19	 41.15	 12.55	 9.22	 4.08	 5.0	 4.84	 1.04	 7.63	 2.73	 6.04	 2.47	 3.26	 0.36	 7
YuShan2018-0419	 72.2	 0.83	 1.14	 3.52	 0.91	 7.5	 1.04	 1.74	 3.1	 0.0	 2.47	 2.22	 2.27	 7
Luna2D_19	 55.44	 25.51	 7.02	 3.4	 1.2	 0.19	 1.91	 0.3	 2.66	 0.87	 0.3	 1.21	 0.27	 0
YuShan2019-L22	 41.52	 16.29	 9.61	 7.31	 4.42	 3.49	 1.91	 3.9	 3.2	 2.07	 0.3	 3.24	 3.27	 0
Luna2D_19	 36.91	 21.28	 9.9	 3.57	 3.65	 3.13	 3.13	 0.0	 0.52	 0.0	 4.91	 0.52	 0.27	 1
YuShan2019-L22	 26.5	 15.79	 10.29	 7.1	 7.61	 4.49	 3.13	 7.59	 6.26	 4.9	 4.91	 1.65	 3.27	 1
Luna2D_19	 47.09	 16.95	 7.85	 5.77	 3.8	 3.53	 2.59	 2.18	 2.49	 2.86	 2.56	 2.33	 0.27	 2
YuShan2019-L22	 36.02	 16.27	 8.89	 5.21	 5.06	 3.78	 2.59	 3.37	 4.53	 3.45	 2.56	 4.74	 3.27	 2
Luna2D_19	 36.63	 17.82	 9.5	 5.48	 5.97	 4.99	 3.6	 2.64	 3.44	 2.4	 4.1	 3.42	 0.27	 3
YuShan2019-L22	 28.34	 15.69	 8.79	 8.21	 5.8	 6.0	 3.6	 5.5	 4.02	 5.14	 4.1	 3.59	 3.27	 3
Luna2D_19	 37.37	 18.28	 11.37	 5.34	 3.13	 4.65	 4.23	 3.42	 2.35	 3.24	 3.01	 3.61	 0.27	 4
YuShan2019-L22	 29.22	 14.73	 10.81	 6.54	 5.5	 5.79	 4.23	 4.23	 5.26	 3.06	 3.01	 6.27	 3.27	 4
Luna2D_19	 25.2	 17.95	 9.23	 8.67	 6.26	 4.43	 5.94	 5.11	 5.21	 5.41	 3.65	 2.94	 0.27	 5
YuShan2019-L22	 32.32	 15.75	 9.17	 8.72	 5.25	 5.2	 5.94	 4.11	 3.81	 3.83	 3.65	 3.89	 3.27	 5
Luna2D_19	 36.69	 23.5	 2.5	 4.86	 0.0	 3.67	 8.39	 0.0	 1.11	 3.67	 2.36	 3.25	 0.27	 6
YuShan2019-L22	 33.12	 5.25	 5.58	 1.82	 4.24	 1.82	 8.39	 2.0	 34.24	 1.43	 2.36	 2.34	 3.27	 6
Luna2D_19	 49.99	 11.01	 3.48	 7.67	 0.7	 6.48	 2.3	 5.59	 3.27	 2.53	 4.29	 2.69	 0.27	 7
YuShan2019-L22	 39.92	 8.97	 4.63	 8.79	 6.17	 5.53	 2.3	 5.83	 1.67	 4.37	 4.29	 8.03	 3.27	 7
MT	 45.4	 11.27	 1.9	 5.06	 5.95	 5.13	 0.0	 0.0	 10.14	 0.0	 1.9	 11.14	 0.53	 0
ALLTeams	 61.15	 6.08	 9.56	 4.37	 3.36	 2.55	 0.0	 0.68	 0.78	 1.98	 1.9	 0.43	 3.47	 0
MT	 44.79	 5.76	 5.23	 5.23	 12.15	 6.88	 0.0	 4.08	 0.0	 0.0	 0.0	 13.76	 0.53	 1
ALLTeams	 59.85	 4.26	 6.42	 4.09	 6.43	 3.06	 0.0	 3.41	 3.06	 3.29	 0.0	 0.0	 3.47	 1
MT	 64.43	 7.63	 5.14	 4.45	 4.77	 1.62	 1.59	 1.6	 2.22	 2.2	 1.26	 0.95	 0.53	 2
ALLTeams	 61.31	 5.28	 7.43	 3.03	 0.8	 4.3	 1.59	 1.6	 2.35	 3.61	 1.26	 1.21	 3.47	 2
MT	 58.89	 10.58	 3.46	 4.43	 1.72	 4.19	 2.47	 0.97	 6.97	 1.72	 1.23	 1.23	 0.53	 3
ALLTeams	 56.2	 6.76	 4.43	 3.95	 3.12	 6.93	 2.47	 2.1	 3.2	 2.47	 1.23	 2.99	 3.47	 3
MT	 73.5	 5.69	 1.95	 0.0	 2.77	 1.79	 1.82	 1.95	 6.52	 0.0	 1.89	 0.0	 0.53	 4
ALLTeams	 60.63	 6.4	 5.6	 9.92	 1.88	 2.67	 1.82	 0.9	 0.45	 1.33	 1.89	 0.9	 3.47	 4
MT	 56.52	 6.98	 8.52	 3.94	 2.76	 3.23	 1.93	 1.0	 1.37	 1.68	 0.99	 8.94	 0.53	 5
ALLTeams	 44.69	 6.31	 13.28	 3.37	 2.18	 4.2	 1.93	 2.93	 3.35	 1.69	 0.99	 3.01	 3.47	 5
MT	 36.32	 11.54	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 38.89	 10.68	 0.0	 0.0	 0.53	 6
ALLTeams	 97.56	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 3.47	 6
MT	 60.73	 0.0	 6.65	 0.0	 0.0	 0.0	 12.77	 0.0	 0.0	 0.0	 7.18	 10.55	 0.53	 7
ALLTeams	 66.88	 7.96	 9.58	 6.73	 0.0	 0.0	 12.77	 3.36	 0.0	 0.0	 7.18	 0.0	 3.47	 7
MT	 45.4	 11.27	 1.9	 5.06	 5.95	 5.13	 0.0	 0.0	 10.14	 0.0	 1.9	 11.14	 0.53	 0
YS-SC433	 61.15	 6.08	 9.56	 4.37	 3.36	 2.55	 0.0	 0.68	 0.78	 1.98	 1.9	 0.43	 3.47	 0
MT	 44.79	 5.76	 5.23	 5.23	 12.15	 6.88	 0.0	 4.08	 0.0	 0.0	 0.0	 13.76	 0.53	 1
YS-SC433	 59.85	 4.26	 6.42	 4.09	 6.43	 3.06	 0.0	 3.41	 3.06	 3.29	 0.0	 0.0	 3.47	 1
MT	 64.43	 7.63	 5.14	 4.45	 4.77	 1.62	 1.59	 1.6	 2.22	 2.2	 1.26	 0.95	 0.53	 2
YS-SC433	 61.31	 5.28	 7.43	 3.03	 0.8	 4.3	 1.59	 1.6	 2.35	 3.61	 1.26	 1.21	 3.47	 2
MT	 58.89	 10.58	 3.46	 4.43	 1.72	 4.19	 2.47	 0.97	 6.97	 1.72	 1.23	 1.23	 0.53	 3
YS-SC433	 56.2	 6.76	 4.43	 3.95	 3.12	 6.93	 2.47	 2.1	 3.2	 2.47	 1.23	 2.99	 3.47	 3
MT	 73.5	 5.69	 1.95	 0.0	 2.77	 1.79	 1.82	 1.95	 6.52	 0.0	 1.89	 0.0	 0.53	 4
YS-SC433	 60.63	 6.4	 5.6	 9.92	 1.88	 2.67	 1.82	 0.9	 0.45	 1.33	 1.89	 0.9	 3.47	 4
MT	 56.52	 6.98	 8.52	 3.94	 2.76	 3.23	 1.93	 1.0	 1.37	 1.68	 0.99	 8.94	 0.53	 5
YS-SC433	 44.69	 6.31	 13.28	 3.37	 2.18	 4.2	 1.93	 2.93	 3.35	 1.69	 0.99	 3.01	 3.47	 5
MT	 36.32	 11.54	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 38.89	 10.68	 0.0	 0.0	 0.53	 6
YS-SC433	 97.56	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 3.47	 6
MT	 60.73	 0.0	 6.65	 0.0	 0.0	 0.0	 12.77	 0.0	 0.0	 0.0	 7.18	 10.55	 0.53	 7
YS-SC433	 66.88	 7.96	 9.58	 6.73	 0.0	 0.0	 12.77	 3.36	 0.0	 0.0	 7.18	 0.0	 3.47	 7
MT2018	 43.72	 19.63	 11.15	 7.18	 3.97	 3.3	 2.71	 2.3	 1.68	 1.64	 1.36	 1.37	 1.01	 0
ALLTeams	 40.77	 17.48	 9.61	 6.65	 4.63	 3.42	 2.71	 3.63	 2.74	 2.76	 1.36	 2.23	 1.38	 0
MT2018	 29.97	 18.04	 10.84	 8.32	 6.27	 4.91	 3.46	 4.25	 3.29	 2.28	 2.38	 4.52	 1.01	 1
ALLTeams	 25.66	 14.51	 13.25	 9.2	 6.57	 6.23	 3.46	 4.38	 4.87	 3.13	 2.38	 2.89	 1.38	 1
MT2018	 39.33	 18.2	 11.51	 6.56	 5.07	 3.58	 3.02	 2.7	 2.47	 2.94	 2.41	 2.2	 1.01	 2
ALLTeams	 38.83	 17.31	 9.61	 6.03	 4.57	 4.21	 3.02	 3.38	 3.32	 3.08	 2.41	 2.76	 1.38	 2
MT2018	 34.01	 18.57	 10.88	 7.92	 5.9	 4.65	 3.61	 3.24	 3.09	 2.9	 2.56	 2.66	 1.01	 3
ALLTeams	 28.73	 16.07	 9.96	 7.83	 6.54	 5.59	 3.61	 4.84	 4.07	 4.12	 2.56	 3.49	 1.38	 3
MT2018	 33.86	 16.68	 10.75	 7.99	 5.06	 4.91	 4.06	 4.49	 3.63	 3.32	 2.19	 3.05	 1.01	 4
ALLTeams	 33.76	 17.06	 9.85	 6.49	 5.3	 4.58	 4.06	 4.04	 3.71	 3.83	 2.19	 3.38	 1.38	 4
MT2018	 25.65	 16.17	 11.48	 8.17	 6.42	 5.42	 4.99	 4.53	 4.34	 4.39	 4.39	 4.05	 1.01	 5
ALLTeams	 27.94	 15.56	 10.47	 7.51	 6.92	 5.14	 4.99	 4.7	 4.24	 3.93	 4.39	 4.04	 1.38	 5
MT2018	 35.89	 20.51	 12.83	 6.22	 2.86	 2.87	 2.49	 4.87	 1.61	 3.01	 1.93	 3.68	 1.01	 6
ALLTeams	 30.56	 15.97	 11.99	 5.63	 4.77	 4.34	 2.49	 4.19	 4.29	 4.76	 1.93	 3.89	 1.38	 6
MT2018	 45.82	 11.7	 9.1	 6.06	 5.41	 2.95	 2.58	 2.5	 2.56	 2.83	 5.41	 2.81	 1.01	 7
ALLTeams	 42.38	 10.2	 7.67	 8.07	 5.6	 4.8	 2.58	 2.92	 3.53	 3.95	 5.41	 3.32	 1.38	 7
MT2018	 44.44	 19.38	 9.02	 9.55	 2.57	 5.2	 3.16	 1.47	 0.66	 1.97	 1.93	 0.64	 1.13	 0
YS-SC4231-0409	 39.84	 18.36	 11.07	 5.96	 4.16	 4.76	 3.16	 2.36	 2.66	 3.36	 1.93	 2.4	 1.0	 0
MT2018	 44.08	 17.86	 8.91	 7.96	 3.48	 1.56	 3.9	 1.71	 0.94	 2.45	 3.86	 3.29	 1.13	 1
YS-SC4231-0409	 22.81	 15.09	 9.77	 9.78	 3.73	 3.18	 3.9	 5.49	 3.82	 5.62	 3.86	 0.37	 1.0	 1
MT2018	 41.15	 17.78	 10.17	 6.39	 4.44	 3.49	 2.87	 3.6	 2.96	 2.33	 2.63	 2.18	 1.13	 2
YS-SC4231-0409	 43.0	 17.69	 8.66	 5.43	 3.8	 3.49	 2.87	 3.64	 2.85	 2.54	 2.63	 2.63	 1.0	 2
MT2018	 31.0	 17.5	 11.99	 6.8	 5.99	 4.12	 4.96	 4.4	 4.15	 3.99	 1.3	 3.79	 1.13	 3
YS-SC4231-0409	 31.84	 15.4	 8.88	 7.27	 6.47	 5.12	 4.96	 3.84	 3.91	 3.5	 1.3	 4.84	 1.0	 3
MT2018	 34.0	 18.81	 8.43	 8.01	 5.35	 3.94	 3.02	 5.34	 2.91	 3.28	 4.34	 2.58	 1.13	 4
YS-SC4231-0409	 38.93	 14.64	 9.16	 6.64	 3.93	 3.89	 3.02	 4.49	 3.28	 3.62	 4.34	 2.81	 1.0	 4
MT2018	 27.81	 15.2	 13.34	 6.25	 7.59	 5.73	 5.35	 4.04	 3.24	 4.07	 3.82	 3.56	 1.13	 5
YS-SC4231-0409	 28.24	 15.53	 10.61	 7.25	 6.11	 4.73	 5.35	 4.69	 4.87	 4.0	 3.82	 4.75	 1.0	 5
MT2018	 26.34	 21.98	 18.15	 7.15	 2.98	 3.21	 1.43	 6.19	 3.15	 2.21	 1.84	 5.37	 1.13	 6
YS-SC4231-0409	 23.08	 16.75	 24.69	 5.08	 0.0	 9.85	 1.43	 2.44	 0.83	 10.1	 1.84	 0.0	 1.0	 6
MT2018	 64.52	 8.81	 8.74	 7.74	 2.5	 1.9	 0.0	 3.17	 0.95	 0.0	 0.0	 1.67	 1.13	 7
YS-SC4231-0409	 42.54	 5.78	 6.45	 6.09	 6.33	 10.51	 0.0	 1.41	 3.35	 5.54	 0.0	 4.56	 1.0	 7
MT2018	 44.42	 19.17	 10.4	 6.66	 6.15	 5.89	 2.62	 2.41	 0.16	 1.63	 0.5	 0.0	 0.38	 0
YS-SC433-0409	 37.61	 19.01	 10.52	 6.94	 5.04	 3.87	 2.62	 2.74	 2.84	 2.67	 0.5	 2.9	 1.88	 0
MT2018	 33.14	 18.86	 2.78	 7.24	 6.02	 2.38	 10.0	 0.0	 5.36	 6.75	 2.12	 5.36	 0.38	 1
YS-SC433-0409	 29.03	 19.84	 11.53	 7.83	 5.77	 6.09	 10.0	 2.65	 3.98	 4.72	 2.12	 3.26	 1.88	 1
MT2018	 42.41	 19.36	 9.43	 5.87	 3.33	 4.82	 2.75	 3.12	 1.88	 2.72	 2.11	 2.2	 0.38	 2
YS-SC433-0409	 36.85	 17.13	 9.36	 5.79	 4.54	 4.01	 2.75	 3.95	 3.65	 3.61	 2.11	 3.04	 1.88	 2
MT2018	 37.49	 19.62	 10.43	 7.86	 4.16	 4.74	 4.16	 3.04	 2.4	 1.97	 2.31	 1.81	 0.38	 3
YS-SC433-0409	 25.04	 15.99	 10.43	 8.39	 6.67	 5.91	 4.16	 5.13	 4.16	 5.38	 2.31	 3.89	 1.88	 3
MT2018	 28.67	 17.13	 9.34	 9.31	 4.89	 6.49	 5.87	 4.88	 3.13	 4.48	 1.27	 4.54	 0.38	 4
YS-SC433-0409	 36.69	 15.73	 8.11	 7.6	 6.03	 3.38	 5.87	 4.01	 4.92	 3.45	 1.27	 2.99	 1.88	 4
MT2018	 24.51	 15.82	 11.51	 9.52	 5.84	 6.79	 4.81	 4.27	 5.58	 4.31	 3.19	 3.84	 0.38	 5
YS-SC433-0409	 29.94	 17.07	 10.92	 8.18	 6.02	 6.14	 4.81	 3.9	 3.14	 3.3	 3.19	 3.49	 1.88	 5
MT2018	 34.26	 20.48	 29.39	 2.92	 0.85	 3.66	 0.85	 0.96	 1.92	 0.0	 0.85	 3.85	 0.38	 6
YS-SC433-0409	 29.85	 15.53	 8.57	 10.33	 6.15	 2.6	 0.85	 7.18	 0.0	 0.77	 0.85	 3.85	 1.88	 6
MT2018	 47.83	 7.02	 9.04	 10.23	 3.48	 0.89	 5.06	 3.56	 5.01	 2.48	 1.26	 4.13	 0.38	 7
YS-SC433-0409	 66.39	 8.45	 5.71	 1.43	 1.08	 2.48	 5.06	 0.81	 3.07	 3.33	 1.26	 2.77	 1.88	 7
MT2018	 39.9	 25.27	 15.63	 7.26	 2.48	 1.05	 0.0	 2.0	 4.59	 0.0	 0.91	 0.91	 0.6	 0
YS-SC433-0415	 42.57	 16.54	 8.89	 4.86	 4.66	 3.93	 0.0	 3.38	 2.86	 2.71	 0.91	 2.82	 2.0	 0
MT2018	 12.5	 0.0	 12.5	 0.0	 37.5	 0.0	 0.0	 25.0	 0.0	 0.0	 0.0	 12.5	 0.6	 1
YS-SC433-0415	 33.25	 12.27	 11.73	 13.53	 6.01	 8.92	 0.0	 1.33	 0.91	 3.11	 0.0	 1.82	 2.0	 1
MT2018	 36.54	 16.72	 11.59	 9.78	 8.47	 2.55	 3.04	 2.09	 2.87	 1.75	 2.24	 2.34	 0.6	 2
YS-SC433-0415	 38.08	 16.27	 10.83	 6.08	 5.14	 3.02	 3.04	 4.26	 4.45	 3.04	 2.24	 2.69	 2.0	 2
MT2018	 35.38	 20.41	 9.06	 6.72	 7.11	 5.98	 2.06	 2.67	 3.83	 1.3	 3.16	 2.31	 0.6	 3
YS-SC433-0415	 30.41	 13.77	 8.89	 8.28	 6.96	 6.5	 2.06	 5.78	 5.05	 3.7	 3.16	 3.39	 2.0	 3
MT2018	 27.83	 22.47	 13.29	 7.51	 2.57	 4.3	 8.44	 5.42	 4.17	 2.01	 0.71	 1.29	 0.6	 4
YS-SC433-0415	 33.81	 19.94	 13.4	 5.16	 3.64	 4.11	 8.44	 3.28	 2.53	 1.63	 0.71	 4.82	 2.0	 4
MT2018	 22.06	 15.93	 11.62	 10.88	 6.57	 4.83	 5.12	 3.91	 5.96	 2.67	 4.84	 5.61	 0.6	 5
YS-SC433-0415	 26.51	 17.52	 10.62	 4.99	 7.46	 5.85	 5.12	 4.29	 4.83	 2.71	 4.84	 4.22	 2.0	 5
MT2018	 26.0	 17.0	 24.0	 0.0	 0.0	 0.0	 5.0	 20.0	 0.0	 4.0	 0.0	 4.0	 0.6	 6
YS-SC433-0415	 32.25	 22.08	 5.25	 5.0	 8.75	 1.25	 5.0	 0.0	 2.5	 18.33	 0.0	 0.0	 2.0	 6
MT2018	 29.24	 24.0	 15.24	 14.0	 4.0	 0.0	 0.0	 3.33	 2.86	 4.0	 3.33	 0.0	 0.6	 7
YS-SC433-0415	 78.57	 0.0	 10.0	 0.0	 2.86	 0.0	 0.0	 0.0	 2.86	 0.0	 3.33	 2.86	 2.0	 7
MT2018	 35.85	 31.03	 10.82	 4.77	 4.78	 2.75	 3.18	 1.04	 0.37	 2.86	 0.96	 1.6	 1.0	 0
YS-SC433-0417	 41.4	 19.14	 10.95	 5.8	 4.44	 3.01	 3.18	 2.43	 2.26	 2.65	 0.96	 2.03	 2.38	 0
MT2018	 38.87	 17.94	 10.54	 6.05	 0.73	 1.47	 0.0	 1.98	 0.83	 2.08	 6.25	 0.73	 1.0	 1
YS-SC433-0417	 22.91	 15.44	 11.03	 13.07	 7.38	 9.53	 0.0	 2.77	 8.39	 0.38	 6.25	 0.89	 2.38	 1
MT2018	 38.42	 18.59	 11.24	 9.47	 4.43	 3.1	 3.05	 1.61	 2.85	 3.03	 2.1	 2.1	 1.0	 2
YS-SC433-0417	 36.5	 18.09	 10.1	 4.58	 5.91	 3.69	 3.05	 3.98	 2.31	 4.71	 2.1	 3.84	 2.38	 2
MT2018	 31.37	 18.89	 11.63	 7.45	 4.82	 4.19	 4.06	 4.89	 2.27	 3.97	 4.03	 2.43	 1.0	 3
YS-SC433-0417	 25.35	 17.41	 11.94	 6.36	 7.41	 5.48	 4.06	 4.46	 4.4	 4.86	 4.03	 2.54	 2.38	 3
MT2018	 38.93	 12.16	 14.19	 6.82	 5.07	 4.99	 2.65	 2.81	 3.9	 2.92	 3.25	 2.31	 1.0	 4
YS-SC433-0417	 31.23	 15.87	 11.34	 5.8	 6.83	 5.78	 2.65	 4.53	 4.78	 2.59	 3.25	 2.92	 2.38	 4
MT2018	 28.41	 18.23	 8.2	 7.8	 6.23	 2.95	 5.26	 3.02	 2.39	 7.5	 4.52	 5.48	 1.0	 5
YS-SC433-0417	 29.72	 17.16	 10.54	 5.29	 6.32	 5.34	 5.26	 3.86	 3.57	 4.72	 4.52	 3.67	 2.38	 5
MT2018	 45.83	 22.92	 0.0	 9.38	 0.0	 4.17	 0.0	 3.13	 0.0	 0.0	 2.08	 0.0	 1.0	 6
YS-SC433-0417	 16.19	 10.95	 20.95	 0.0	 0.0	 3.57	 0.0	 8.57	 19.05	 1.19	 2.08	 2.38	 2.38	 6
MT2018	 48.44	 5.0	 7.81	 6.25	 6.25	 2.5	 4.17	 4.58	 4.17	 2.08	 2.5	 6.25	 1.0	 7
YS-SC433-0417	 56.02	 5.3	 1.56	 9.84	 3.77	 3.89	 4.17	 2.35	 0.96	 5.96	 2.5	 4.09	 2.38	 7
MT2018	 41.72	 18.69	 12.46	 8.3	 4.22	 4.28	 2.69	 2.43	 1.07	 1.46	 0.61	 2.06	 1.93	 0
YS-SC442-0409	 34.69	 17.34	 7.94	 11.45	 4.73	 3.72	 2.69	 8.63	 2.51	 2.01	 0.61	 1.61	 0.53	 0
MT2018	 26.32	 21.8	 9.29	 11.07	 5.04	 4.15	 6.44	 3.94	 2.06	 4.95	 0.79	 4.15	 1.93	 1
YS-SC442-0409	 25.64	 16.02	 18.45	 6.71	 1.39	 2.37	 6.44	 0.52	 18.17	 4.69	 0.79	 3.33	 0.53	 1
MT2018	 39.65	 17.4	 12.52	 6.92	 5.68	 3.46	 2.42	 2.07	 2.73	 2.34	 2.61	 2.19	 1.93	 2
YS-SC442-0409	 44.99	 17.05	 8.2	 5.31	 3.17	 3.98	 2.42	 2.91	 3.25	 3.09	 2.61	 2.09	 0.53	 2
MT2018	 36.68	 16.82	 8.84	 6.17	 5.71	 5.82	 2.86	 3.62	 4.11	 4.0	 3.29	 2.09	 1.93	 3
YS-SC442-0409	 30.57	 16.22	 10.44	 7.49	 6.3	 5.2	 2.86	 3.85	 3.41	 3.99	 3.29	 3.91	 0.53	 3
MT2018	 37.94	 16.81	 9.42	 7.04	 4.41	 2.94	 3.05	 4.63	 3.56	 3.32	 3.01	 3.88	 1.93	 4
YS-SC442-0409	 42.59	 15.5	 7.88	 5.75	 4.88	 3.84	 3.05	 3.07	 3.51	 3.17	 3.01	 3.16	 0.53	 4
MT2018	 26.13	 20.33	 10.01	 8.2	 7.02	 5.15	 4.57	 3.46	 3.75	 3.52	 3.7	 4.15	 1.93	 5
YS-SC442-0409	 31.08	 16.69	 9.55	 6.93	 5.64	 5.77	 4.57	 3.86	 3.67	 4.23	 3.7	 4.03	 0.53	 5
MT2018	 32.93	 34.09	 6.32	 3.77	 2.68	 0.43	 6.22	 4.17	 5.44	 3.08	 0.0	 0.87	 1.93	 6
YS-SC442-0409	 27.26	 18.69	 15.41	 7.96	 4.13	 6.18	 6.22	 2.75	 2.45	 3.63	 0.0	 4.59	 0.53	 6
MT2018	 52.57	 7.46	 7.68	 12.44	 6.67	 2.22	 2.22	 0.0	 1.11	 0.95	 4.44	 2.22	 1.93	 7
YS-SC442-0409	 27.79	 14.43	 10.77	 8.66	 6.41	 6.92	 2.22	 2.84	 4.56	 5.0	 4.44	 4.4	 0.53	 7
MT2018	 56.64	 13.05	 6.8	 6.96	 6.25	 2.79	 1.04	 0.88	 0.0	 2.63	 1.04	 1.92	 0.67	 0
YS4231_1217	 47.04	 18.62	 8.94	 5.96	 4.37	 0.67	 1.04	 2.57	 2.92	 3.17	 1.04	 2.25	 1.0	 0
MT2018	 33.33	 36.27	 14.22	 1.96	 0.0	 2.94	 0.0	 0.0	 0.0	 0.0	 0.0	 11.27	 0.67	 1
YS4231_1217	 17.68	 5.56	 11.62	 15.58	 5.81	 7.54	 0.0	 2.78	 10.82	 0.0	 0.0	 10.32	 1.0	 1
MT2018	 42.54	 11.27	 13.02	 3.33	 10.32	 3.01	 2.54	 1.11	 0.95	 8.25	 2.38	 1.27	 0.67	 2
YS4231_1217	 40.06	 17.36	 9.6	 7.34	 3.45	 3.45	 2.54	 1.85	 3.37	 2.21	 2.38	 2.67	 1.0	 2
MT2018	 32.09	 18.47	 10.7	 14.72	 9.59	 2.22	 4.45	 1.11	 2.22	 3.33	 0.0	 1.11	 0.67	 3
YS4231_1217	 34.25	 15.19	 4.91	 5.85	 5.7	 4.75	 4.45	 6.37	 2.67	 7.78	 0.0	 3.09	 1.0	 3
MT2018	 38.36	 15.38	 4.44	 9.87	 3.77	 6.65	 5.36	 2.92	 5.11	 2.92	 1.59	 3.63	 0.67	 4
YS4231_1217	 38.16	 12.35	 9.1	 6.76	 9.24	 2.82	 5.36	 2.76	 3.8	 1.83	 1.59	 4.75	 1.0	 4
MT2018	 30.1	 14.54	 11.46	 3.95	 6.81	 4.84	 5.76	 5.54	 1.8	 5.91	 6.09	 3.2	 0.67	 5
YS4231_1217	 25.35	 13.49	 7.89	 7.48	 7.95	 3.05	 5.76	 8.3	 5.39	 3.58	 6.09	 4.05	 1.0	 5
MT2018	 51.52	 25.75	 4.54	 9.09	 0.0	 0.0	 4.54	 0.0	 4.54	 0.0	 0.0	 0.0	 0.67	 6
YS4231_1217	 37.01	 0.0	 18.83	 4.54	 9.09	 0.0	 4.54	 0.0	 11.69	 0.0	 0.0	 4.54	 1.0	 6
MT2018	 33.33	 5.56	 5.56	 0.0	 11.11	 0.0	 0.0	 0.0	 0.0	 11.11	 33.33	 0.0	 0.67	 7
YS4231_1217	 45.0	 22.5	 0.0	 20.0	 0.0	 0.0	 0.0	 0.0	 6.25	 0.0	 33.33	 6.25	 1.0	 7
MT2018	 45.26	 16.82	 9.95	 7.87	 7.25	 1.66	 2.27	 3.51	 0.62	 0.62	 2.08	 2.08	 2.0	 0
