Alice	 7.0	 4.0	 1.0	 2.0	 1.0	 85.71	 14.29	 42.86	 42.86	 14.29	 0.0
YS-NB190321nv	 93.0	 23.0	 67.0	 31.0	 4.0	 80.65	 19.35	 18.28	 53.76	 27.96	 0.0
Alice	 22.0	 7.0	 12.0	 11.0	 3.0	 86.36	 13.64	 22.73	 36.36	 40.91	 2.0
YS-NB190321nv	 83.0	 19.0	 62.0	 30.0	 4.0	 85.54	 14.46	 22.89	 46.99	 30.12	 2.0
Alice	 37.0	 18.0	 15.0	 17.0	 2.0	 86.49	 13.51	 37.84	 35.14	 27.03	 0.0
YS-NB190321nv	 137.0	 23.0	 114.0	 56.0	 3.0	 78.83	 21.17	 15.33	 63.5	 21.17	 1.0
Alice	 25.0	 5.0	 19.0	 10.0	 3.0	 72.0	 28.0	 32.0	 20.0	 48.0	 0.0
YS-NB190321nv	 107.0	 27.0	 72.0	 41.0	 10.0	 82.24	 17.76	 22.43	 62.62	 14.95	 0.0
Alice	 28.0	 8.0	 15.0	 13.0	 4.0	 96.43	 3.57	 21.43	 53.57	 25.0	 2.0
YS-NB190321nv	 114.0	 26.0	 86.0	 44.0	 4.0	 79.82	 20.18	 24.56	 46.49	 28.95	 0.0
Alice	 42.0	 16.0	 21.0	 10.0	 5.0	 80.95	 19.05	 33.33	 47.62	 19.05	 1.0
YS-NB190321nv	 158.0	 23.0	 130.0	 100.0	 5.0	 75.95	 24.05	 14.56	 65.19	 20.25	 1.0
Alice	 29.0	 5.0	 20.0	 11.0	 5.0	 86.21	 13.79	 13.79	 37.93	 48.28	 1.0
YS-NB190321nv	 131.0	 27.0	 99.0	 50.0	 7.0	 88.55	 11.45	 20.61	 54.96	 24.43	 0.0
Alice	 34.0	 20.0	 12.0	 13.0	 2.0	 82.35	 17.65	 29.41	 35.29	 35.29	 0.0
YS-NB190321nv	 84.0	 19.0	 61.0	 49.0	 2.0	 73.81	 26.19	 15.48	 42.86	 41.67	 1.0
Alice	 11.0	 4.0	 7.0	 3.0	 0.0	 90.91	 9.09	 0.0	 36.36	 63.64	 3.0
YS-NB190321nv	 95.0	 24.0	 69.0	 52.0	 2.0	 77.89	 22.11	 25.26	 46.32	 28.42	 0.0
Alice	 17.0	 5.0	 7.0	 6.0	 3.0	 88.24	 11.76	 29.41	 52.94	 17.65	 1.0
YS-NB190321nv	 93.0	 25.0	 59.0	 26.0	 4.0	 83.87	 16.13	 31.18	 44.09	 24.73	 1.0
Alice	 21.0	 8.0	 11.0	 8.0	 4.0	 95.24	 4.76	 19.05	 47.62	 33.33	 0.0
YS-NB190321nv	 67.0	 15.0	 51.0	 30.0	 2.0	 82.09	 17.91	 25.37	 52.24	 22.39	 0.0
